,Player,Pos,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Cluster
270,"Green, Jeff",PF,1849,12.5,0.627,0.318,0.374,2.6,11.1,7.0,7.3,0.7,1.3,10.3,16.3,2.7,1.2,3.9,0.101,-1.2,-1.3,-2.5,-0.2,0
271,"Green, Josh",SG,1039,11.9,0.578,0.305,0.176,5.6,11.7,8.6,11.0,2.2,1.2,13.8,13.9,1.0,1.4,2.4,0.111,-2.4,1.4,-1.0,0.3,0
272,"Griffin, Blake",C,958,13.7,0.518,0.463,0.243,7.0,18.6,13.0,15.0,1.4,1.3,8.2,16.9,1.2,0.9,2.1,0.106,-0.6,0.1,-0.5,0.3,0
273,"Grimes, Quentin",SG,786,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2.0,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3,0
274,"Guy, Kyle",SG,186,9.5,0.526,0.615,0.185,2.5,7.8,5.2,13.5,1.9,0.6,15.6,19.9,-0.1,0.2,0.1,0.035,-3.1,-0.3,-3.4,-0.1,0
275,"Hachimura, Rui",PF,943,14.9,0.579,0.323,0.173,3.0,15.6,9.4,7.9,1.2,0.8,7.4,20.9,0.9,0.6,1.4,0.073,0.2,-1.7,-1.4,0.1,0
276,"Haliburton, Tyrese",SG,2694,18.2,0.595,0.428,0.209,2.5,10.3,6.3,34.1,2.4,1.6,16.7,19.0,5.2,1.8,7.0,0.125,2.7,-0.1,2.6,3.1,1
277,"Haliburton, Tyrese",SG,1757,17.0,0.575,0.43,0.177,2.4,10.0,6.2,31.4,2.4,1.7,15.4,18.3,2.7,1.2,4.0,0.109,2.2,0.4,2.6,2.0,1
278,"Haliburton, Tyrese",PG,938,20.5,0.629,0.424,0.266,2.6,10.9,6.7,38.9,2.5,1.4,18.9,20.3,2.5,0.6,3.0,0.156,3.8,-1.0,2.8,1.1,1
279,"Hall, Tyler",SG,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.007,-8.1,-0.5,-8.5,0.0,0
280,"Hampton, R.J.",SG,1402,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,0
281,"Hardaway, Tim",SG,1245,12.7,0.52,0.574,0.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,0.077,-0.4,0.2,-0.2,0.6,0
282,"Harden, James",PG,2420,20.9,0.583,0.452,0.54,2.6,19.7,11.3,40.3,1.7,1.3,18.8,27.2,4.9,2.7,7.6,0.152,3.7,0.3,4.0,3.7,1
283,"Harden, James",PG,1627,20.4,0.576,0.435,0.496,2.9,20.2,11.7,39.7,1.7,1.7,19.8,28.3,2.6,1.8,4.4,0.13,3.7,0.4,4.1,2.5,1
284,"Harden, James",PG,792,21.8,0.601,0.493,0.65,1.9,18.9,10.5,41.4,1.6,0.6,16.4,24.9,2.3,0.9,3.3,0.197,3.8,0.1,3.8,1.2,1
285,"Harkless, Maurice",SF,863,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3,0
286,"Harper, Jared",PG,43,36.9,0.666,0.462,0.154,5.0,0.0,2.6,64.1,4.6,2.2,6.7,29.7,0.3,0.1,0.4,0.422,14.2,3.1,17.3,0.2,1
287,"Harrell, Montrezl",C,1640,23.2,0.68,0.031,0.533,10.0,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4,1
288,"Harrell, Montrezl",C,1117,23.9,0.684,0.039,0.535,9.7,20.8,15.3,13.9,0.8,2.4,9.6,20.8,4.2,0.9,5.1,0.217,4.3,0.6,4.8,1.9,1
289,"Harrell, Montrezl",C,524,21.7,0.672,0.012,0.529,10.6,14.2,12.3,13.9,1.0,2.2,9.4,19.0,1.9,0.3,2.2,0.203,2.6,-0.8,1.8,0.5,2
290,"Harris, Gary",SG,1730,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,0
291,"Harris, Joe",SF,423,9.6,0.624,0.71,0.048,1.3,12.8,7.2,4.5,0.8,0.4,11.2,14.5,0.3,0.2,0.5,0.06,-0.9,-0.5,-1.4,0.1,0
292,"Harris, Tobias",PF,2543,15.9,0.566,0.269,0.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,3.0,2.6,5.6,0.105,0.6,-0.6,0.0,1.3,1
293,"Harrison, Shaquille",SG,23,4.6,0.333,0.333,0.0,4.9,13.8,9.5,16.6,2.1,3.9,25.0,15.0,-0.1,0.0,0.0,-0.067,-9.0,0.6,-8.3,0.0,0
294,"Hart, Josh",SG,1791,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,1
295,"Hart, Josh",SG,1374,15.2,0.604,0.337,0.399,4.2,21.9,12.8,17.7,1.6,0.8,15.1,16.7,2.1,1.4,3.4,0.119,-0.2,0.9,0.7,0.9,1
296,"Hart, Josh",SG,417,19.4,0.622,0.454,0.311,2.3,16.7,9.2,23.1,1.9,0.5,13.7,25.0,0.8,0.2,1.0,0.112,2.7,-1.0,1.8,0.4,0
297,"Hartenstein, Isaiah",C,1216,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,1
298,"Haslem, Udonis",C,83,8.6,0.495,0.129,0.097,5.6,28.2,17.1,7.4,0.6,1.3,13.4,20.0,-0.1,0.1,0.1,0.033,-6.4,-0.7,-7.1,-0.1,2
299,"Hauser, Sam",SF,158,14.8,0.65,0.88,0.0,3.5,16.0,9.9,9.1,0.3,1.2,3.8,14.5,0.4,0.2,0.6,0.171,2.7,-0.3,2.3,0.2,0
300,"Hayes, Jaxson",C,1398,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,1
301,"Hayes, Killian",PG,1647,9.3,0.461,0.364,0.161,2.2,12.0,6.9,24.6,2.3,1.9,18.4,15.7,-1.0,1.5,0.5,0.014,-4.3,0.8,-3.5,-0.6,0
302,"Hayward, Gordon",SF,1564,15.1,0.57,0.357,0.241,2.5,12.8,7.6,16.1,1.4,1.3,10.6,20.7,1.9,1.0,2.8,0.087,0.1,-0.8,-0.7,0.5,0
303,"Henry, Aaron",SF,17,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1,3
304,"Hernangómez, Juancho",PF,445,11.5,0.542,0.651,0.321,7.0,17.1,12.2,6.0,1.6,2.0,11.7,13.4,0.3,0.6,0.9,0.095,-0.7,0.1,-0.6,0.2,0
305,"Hernangómez, Juancho",PF,96,3.8,0.307,0.667,0.333,10.4,17.6,14.1,4.0,2.1,1.9,16.2,17.0,-0.3,0.2,-0.1,-0.05,-6.9,-1.4,-8.3,-0.2,0
306,"Hernangómez, Juancho",PF,51,9.0,0.451,0.5,0.667,8.2,22.8,15.4,6.9,0.9,1.6,20.5,8.1,0.0,0.1,0.1,0.055,-2.4,-0.1,-2.5,0.0,2
307,"Hernangómez, Juancho",PF,298,14.5,0.638,0.658,0.288,5.7,16.0,11.0,6.5,1.5,2.1,8.9,13.2,0.6,0.4,0.9,0.149,1.5,0.7,2.2,0.3,0
308,"Hernangómez, Willy",C,839,22.2,0.582,0.037,0.431,18.5,26.3,22.3,11.9,1.2,2.2,11.6,22.5,2.2,0.9,3.2,0.18,1.8,-1.5,0.2,0.5,2
309,"Herro, Tyler",SG,2151,16.2,0.561,0.391,0.195,1.7,15.4,8.7,20.9,1.0,0.4,12.5,28.8,1.3,2.4,3.8,0.084,1.6,-0.9,0.7,1.5,1
310,"Hield, Buddy",SG,2499,12.9,0.548,0.652,0.116,2.9,12.8,7.8,13.8,1.4,0.9,11.7,22.4,0.8,1.1,1.9,0.036,0.5,-1.7,-1.2,0.5,0
311,"Hield, Buddy",SG,1574,11.9,0.54,0.714,0.133,2.9,12.4,7.6,10.0,1.5,0.8,10.9,22.5,0.0,0.8,0.7,0.023,0.2,-1.5,-1.3,0.3,0
312,"Hield, Buddy",SG,925,14.5,0.563,0.546,0.086,2.7,13.4,8.0,20.3,1.3,0.9,13.0,22.4,0.8,0.3,1.1,0.059,1.1,-2.2,-1.1,0.2,0
313,"Highsmith, Haywood",SF,163,7.0,0.446,0.609,0.109,7.1,10.9,9.0,5.1,0.6,1.9,5.9,14.0,0.0,0.2,0.1,0.041,-3.3,-1.3,-4.6,-0.1,0
314,"Hill, George",PG,1253,10.2,0.552,0.487,0.225,3.3,9.7,6.6,12.4,1.6,0.5,11.9,11.7,1.3,1.0,2.3,0.087,-2.2,0.6,-1.6,0.1,0
315,"Hill, Malcolm",SF,212,12.7,0.619,0.692,0.269,5.8,12.6,9.2,5.0,1.6,1.2,4.9,12.7,0.4,0.2,0.6,0.126,-1.1,-0.5,-1.6,0.0,0
316,"Hill, Malcolm",SG,46,19.0,0.871,0.625,0.5,4.8,9.5,7.1,2.9,4.3,1.9,0.0,9.3,0.2,0.1,0.2,0.252,0.3,3.5,3.8,0.1,0
317,"Hill, Malcolm",SF,166,11.0,0.568,0.705,0.227,6.1,13.5,9.8,5.6,0.9,1.0,5.8,13.6,0.2,0.1,0.3,0.091,-1.5,-1.6,-3.1,0.0,0
318,"Hill, Solomon",SF,139,3.3,0.2,0.65,0.0,4.8,13.3,9.1,10.3,1.4,1.3,4.8,6.6,-0.1,0.1,0.0,-0.006,-5.2,1.2,-4.0,-0.1,0
319,"Hinton, Nate",SG,2,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.8,-0.1,0.0,-0.1,-1.231,-28.1,-14.5,-42.6,0.0,3
320,"Hoard, Jaylen",SF,240,18.0,0.536,0.278,0.156,12.7,23.5,18.0,11.6,1.2,1.9,7.7,18.7,0.3,0.3,0.6,0.118,1.2,-2.1,-0.9,0.1,2
321,"Holiday, Aaron",PG,1021,12.6,0.544,0.305,0.201,2.6,10.3,6.5,20.7,2.0,0.7,15.4,18.7,0.5,0.9,1.5,0.068,-1.9,0.3,-1.7,0.1,0
322,"Holiday, Aaron",PG,663,11.3,0.547,0.313,0.164,1.5,9.5,5.6,17.1,1.8,1.2,14.5,18.0,0.1,0.4,0.5,0.038,-2.4,0.3,-2.1,0.0,0
323,"Holiday, Aaron",PG,358,14.9,0.538,0.29,0.266,4.6,11.7,8.2,27.4,2.4,0.0,16.8,20.0,0.4,0.5,0.9,0.125,-1.0,0.3,-0.8,0.1,0
324,"Holiday, Jrue",PG,2208,19.8,0.593,0.336,0.189,3.4,10.9,7.2,31.8,2.4,1.3,15.0,23.5,4.5,2.4,6.9,0.15,2.9,0.3,3.2,2.9,1
325,"Holiday, Justin",SF,2057,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-2.2,-0.1,0
326,"Holiday, Justin",SF,1416,10.3,0.568,0.734,0.09,1.4,9.4,5.3,8.8,1.2,1.1,9.3,15.9,1.0,0.3,1.4,0.047,-0.8,-0.8,-1.7,0.1,0
327,"Holiday, Justin",SG,641,7.9,0.488,0.716,0.103,1.8,7.5,4.7,8.1,1.6,2.0,9.0,15.7,-0.3,0.3,0.0,0.004,-2.6,-0.8,-3.4,-0.2,0
328,"Holmes, Richaun",C,1074,17.8,0.689,0.017,0.3,9.3,22.9,16.1,6.8,0.8,3.3,14.2,15.8,2.4,0.9,3.2,0.145,-0.4,-0.1,-0.5,0.4,2
329,"Hood, Rodney",PF,709,7.2,0.493,0.58,0.121,2.3,9.1,5.8,6.9,1.0,0.8,6.2,10.7,0.2,0.5,0.7,0.048,-3.0,-0.3,-3.3,-0.2,0
330,"Hood, Rodney",PF,581,6.7,0.47,0.611,0.107,2.4,9.7,6.1,6.5,1.0,0.7,4.9,10.6,0.1,0.4,0.5,0.042,-3.2,-0.2,-3.5,-0.2,0
331,"Hood, Rodney",SF,128,9.3,0.603,0.423,0.192,1.7,6.4,4.1,8.5,1.1,1.3,12.4,11.1,0.1,0.1,0.2,0.075,-1.8,-0.5,-2.4,0.0,0
332,"Hopson, Scotty",SG,18,0.1,0.5,0.25,0.0,0.0,5.8,2.9,8.1,0.0,0.0,33.3,14.4,-0.1,0.0,0.0,-0.132,-8.7,-2.9,-11.6,0.0,3
333,"Horford, Al",C,2005,16.7,0.574,0.466,0.167,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,1
334,"Horton-Tucker, Talen",SG,1511,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,0
335,"House, Danuel",SF,727,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,0
336,"House, Danuel",SF,233,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1.0,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,0
337,"House, Danuel",SF,3,-13.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.342,-12.6,-7.8,-20.4,0.0,3
338,"House, Danuel",SF,491,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,0
339,"Howard, Dwight",C,971,18.2,0.657,0.068,0.667,13.1,26.3,19.7,5.0,1.7,3.3,14.2,14.6,2.2,1.3,3.5,0.174,-0.2,0.0,-0.2,0.4,2
340,"Howard, Markus",SG,176,16.1,0.567,0.693,0.228,1.3,6.1,3.8,6.2,2.5,0.0,5.9,29.4,0.1,0.2,0.3,0.082,0.8,-2.0,-1.2,0.0,0
341,"Huerter, Kevin",SF,2188,11.9,0.57,0.541,0.068,1.6,11.0,6.4,13.2,1.2,1.1,10.4,17.5,1.8,1.0,2.8,0.062,-0.5,-0.7,-1.2,0.4,0
342,"Huff, Jay",C,20,0.6,0.0,0.667,0.0,5.4,16.1,10.8,5.9,2.4,4.5,25.0,8.6,-0.1,0.0,0.0,-0.117,-8.3,0.9,-7.4,0.0,3
343,"Hughes, Elijah",SG,434,5.4,0.426,0.66,0.063,1.5,13.4,7.3,7.2,1.6,1.8,10.3,16.5,-0.6,0.3,-0.4,-0.043,-5.2,-1.7,-6.9,-0.5,0
344,"Hughes, Elijah",SF,112,10.5,0.576,0.778,0.083,2.0,14.2,8.3,7.6,1.8,0.8,15.8,17.2,0.0,0.1,0.1,0.063,-1.2,-0.3,-1.5,0.0,0
345,"Hughes, Elijah",SG,322,3.7,0.375,0.62,0.056,1.3,13.1,7.0,7.1,1.5,2.1,8.3,16.2,-0.7,0.1,-0.5,-0.079,-6.6,-2.3,-8.8,-0.6,0
346,"Hunt, Feron",SF,8,-3.0,0.0,0.0,0.0,13.2,0.0,6.7,16.0,6.3,0.0,33.3,16.4,-0.1,0.0,0.0,-0.234,-12.3,1.0,-11.3,0.0,3
347,"Hunter, De'Andre",SF,1577,10.6,0.547,0.339,0.289,1.8,10.4,6.1,6.1,1.1,1.2,9.6,19.9,0.4,0.7,1.1,0.034,-2.4,-1.5,-3.9,-0.8,0
348,"Hutchison, Chandler",SF,22,1.0,0.694,0.0,1.0,0.0,23.8,12.2,10.5,0.0,0.0,58.1,13.5,-0.1,0.0,0.0,-0.086,-8.0,-0.5,-8.5,0.0,2
349,"Hyland, Bones",SG,1310,14.4,0.558,0.627,0.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,1.1,1.3,2.4,0.088,0.3,-0.7,-0.4,0.5,0
350,"Ibaka, Serge",C,878,14.4,0.579,0.334,0.149,7.7,22.2,15.1,8.4,0.6,3.3,12.0,17.8,0.8,1.1,2.0,0.108,-1.3,-0.2,-1.5,0.1,2
351,"Ibaka, Serge",C,538,14.9,0.567,0.323,0.151,8.1,21.0,14.8,10.2,0.6,4.1,13.9,19.4,0.3,0.8,1.1,0.096,-1.3,0.3,-1.0,0.1,2
352,"Ibaka, Serge",C,339,13.7,0.601,0.356,0.144,7.0,23.9,15.7,5.4,0.6,2.0,8.3,15.2,0.5,0.4,0.9,0.128,-1.4,-1.0,-2.4,0.0,2
353,"Iguodala, Andre",SF,603,12.3,0.478,0.612,0.165,3.9,13.9,9.1,24.7,2.2,3.5,17.7,11.4,0.5,1.1,1.6,0.125,-0.9,3.7,2.7,0.7,0
354,"Ingles, Joe",SF,1122,10.0,0.551,0.789,0.077,1.2,11.2,6.4,19.0,1.0,0.4,13.5,13.2,1.3,0.9,2.2,0.094,-0.7,0.5,-0.3,0.5,0
355,"Ingram, Brandon",SF,1869,18.7,0.554,0.23,0.328,2.0,17.3,9.5,27.8,0.9,1.3,11.8,29.3,2.5,1.3,3.9,0.099,2.6,-0.6,2.0,1.9,1
356,"Irving, Kyrie",PG,1091,21.4,0.592,0.388,0.209,1.6,10.8,6.3,25.2,1.8,1.4,9.8,29.4,2.4,0.9,3.3,0.147,4.2,-1.2,3.0,1.4,1
357,"Iwundu, Wes",SF,82,7.1,0.557,0.278,0.222,4.0,13.3,8.7,0.0,0.6,0.0,4.8,11.1,0.1,0.0,0.1,0.046,-4.1,-2.7,-6.8,-0.1,0
358,"Jackson, Frank",PG,1164,10.6,0.53,0.578,0.215,1.7,6.7,4.0,7.6,1.1,0.7,6.7,20.9,0.3,0.4,0.7,0.031,-1.8,-1.7,-3.5,-0.4,0
359,"Jackson, Isaiah",C,541,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14.0,22.5,0.7,0.7,1.4,0.126,-1.6,0.0,-1.6,0.0,2
360,"Jackson, Jaren",PF,2126,17.0,0.535,0.387,0.333,5.7,16.9,11.2,5.8,1.6,7.4,9.9,25.4,1.7,3.7,5.4,0.121,-0.9,0.8,-0.1,1.0,1
361,"Jackson, Josh",SF,830,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10.0,1.5,2.4,12.3,19.7,-0.7,0.7,0.0,0.001,-4.1,-0.4,-4.5,-0.5,0
362,"Jackson, Josh",SF,707,9.9,0.501,0.45,0.223,2.5,17.1,9.4,10.7,1.4,2.3,12.1,19.0,-0.4,0.6,0.2,0.013,-3.5,-0.2,-3.7,-0.3,0
363,"Jackson, Josh",SF,123,7.1,0.446,0.347,0.429,3.5,12.5,8.0,5.8,2.0,2.8,13.4,23.5,-0.3,0.1,-0.2,-0.067,-7.2,-2.0,-9.2,-0.2,0
364,"Jackson, Justin",SF,36,7.7,0.472,0.6,0.133,3.0,16.9,10.1,7.1,0.0,0.0,5.9,19.7,0.0,0.0,0.0,0.033,-2.2,-1.1,-3.3,0.0,0
365,"Jackson, Justin",SF,2,22.7,0.532,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.251,1.9,-4.4,-2.5,0.0,2
366,"Jackson, Justin",SF,35,6.8,0.464,0.643,0.0,3.1,17.9,10.7,7.5,0.0,0.0,6.7,18.4,0.0,0.0,0.0,0.019,-2.5,-0.9,-3.4,0.0,0
367,"Jackson, Reggie",SG,2337,12.1,0.488,0.419,0.133,1.8,10.2,6.1,24.6,1.2,0.5,11.8,27.6,-1.7,2.0,0.4,0.008,-1.4,-1.6,-3.0,-0.6,0
368,"James, LeBron",C,2084,26.2,0.619,0.367,0.275,3.3,20.4,11.8,30.6,1.7,2.5,12.5,32.3,5.2,2.3,7.5,0.172,6.9,0.8,7.7,5.1,1
369,"Jarreau, DeJon",SG,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.022,-6.5,-1.5,-8.0,0.0,0
370,"Jeffries, DaQuan",SG,9,8.4,0.5,0.5,0.0,0.0,23.8,11.6,14.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.099,-5.8,0.9,-4.9,0.0,0
371,"Jerome, Ty",SG,801,11.3,0.488,0.567,0.143,2.4,7.7,5.0,21.3,1.8,0.6,9.6,20.8,0.0,0.5,0.5,0.032,-2.2,-0.2,-2.3,-0.1,0
372,"Joe, Isaiah",SG,609,7.7,0.519,0.763,0.175,1.1,9.0,5.1,8.1,1.1,0.4,9.1,15.5,0.0,0.4,0.4,0.035,-3.1,-1.5,-4.6,-0.4,0
373,"Johnson, Alize",PF,167,10.7,0.463,0.103,0.308,18.8,22.1,20.4,7.1,1.5,0.0,21.3,14.8,0.0,0.1,0.1,0.041,-3.6,-1.8,-5.5,-0.1,2
374,"Johnson, Alize",PF,121,10.2,0.537,0.087,0.304,15.0,18.5,16.7,8.6,1.2,0.0,23.5,12.4,0.1,0.1,0.2,0.063,-3.4,-0.6,-4.0,-0.1,2
375,"Johnson, Alize",PF,18,5.7,0.311,0.333,0.167,31.3,42.4,36.9,0.0,0.0,0.0,31.8,23.3,-0.1,0.0,-0.1,-0.183,-7.7,-8.3,-16.1,-0.1,2
376,"Johnson, Alize",PF,28,15.9,0.383,0.0,0.4,27.1,24.3,25.7,4.9,3.5,0.0,7.8,19.6,0.0,0.0,0.1,0.088,-1.9,-3.0,-4.9,0.0,2
377,"Johnson, B.J.",SF,65,12.1,0.52,0.4,0.0,9.7,14.7,12.2,0.0,0.0,1.4,0.0,16.7,0.1,0.0,0.1,0.065,-0.7,-3.9,-4.7,0.0,0
378,"Johnson, Cameron",PF,1730,15.2,0.625,0.644,0.188,2.7,14.0,8.5,7.7,1.6,0.8,6.7,17.5,3.2,2.4,5.6,0.156,2.0,0.7,2.7,2.1,1
379,"Johnson, David",SG,2,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.495,-19.0,-8.7,-27.7,0.0,3
380,"Johnson, Jalen",PF,120,11.3,0.59,0.317,0.171,1.8,21.8,11.9,3.7,1.2,1.5,17.0,19.3,-0.1,0.1,0.0,0.013,-3.9,-1.1,-4.9,-0.1,0
381,"Johnson, James",PF,1191,10.3,0.513,0.277,0.179,4.8,14.6,9.8,14.5,1.2,2.6,12.7,13.7,0.6,1.1,1.7,0.068,-2.7,0.6,-2.2,-0.1,0
382,"Johnson, Joe",SG,2,38.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.335,12.1,2.8,15.0,0.0,0
383,"Johnson, Keldon",SF,2392,15.2,0.574,0.395,0.231,3.5,16.7,10.0,9.5,1.2,0.5,7.6,21.3,2.9,2.0,4.9,0.098,0.7,-1.2,-0.5,0.9,1
384,"Johnson, Keon",SG,696,8.7,0.453,0.368,0.188,3.7,9.1,6.3,16.3,2.0,1.7,13.5,21.2,-0.8,0.4,-0.5,-0.031,-4.0,-2.0,-5.9,-0.7,0
385,"Johnson, Keon",SG,135,9.4,0.44,0.216,0.412,4.8,11.4,8.2,13.7,2.5,1.3,10.4,21.9,-0.1,0.2,0.1,0.018,-6.0,0.3,-5.7,-0.1,0
386,"Johnson, Keon",SG,562,8.5,0.457,0.403,0.136,3.4,8.5,5.9,17.0,1.8,1.8,14.3,21.1,-0.7,0.2,-0.5,-0.043,-3.5,-2.5,-6.0,-0.6,0
387,"Johnson, Stanley",PF,1094,10.5,0.564,0.418,0.295,3.4,11.9,7.6,9.8,1.9,1.1,11.0,12.5,0.9,0.9,1.8,0.079,-2.8,0.1,-2.7,-0.2,0
388,"Johnson, Tyler",PG,91,7.1,0.425,0.65,0.0,3.5,10.7,7.1,9.5,1.6,2.8,9.1,10.5,0.0,0.1,0.1,0.033,-3.9,0.8,-3.0,0.0,0
389,"Johnson, Tyler",PG,38,9.4,0.55,0.7,0.0,3.0,14.4,8.8,7.4,1.3,2.4,9.1,13.0,0.0,0.0,0.1,0.072,-2.4,0.5,-2.0,0.0,0
390,"Johnson, Tyler",PG,53,5.5,0.3,0.6,0.0,3.9,8.0,5.9,11.0,1.8,3.2,9.1,8.8,0.0,0.0,0.0,0.006,-4.9,1.1,-3.8,0.0,0
391,"Jokić, Nikola",C,2476,32.8,0.661,0.22,0.357,9.6,35.5,23.0,42.6,2.2,2.3,15.6,31.9,10.8,4.5,15.2,0.296,9.2,4.5,13.7,9.8,1
392,"Jones, Carlik",PG,23,-1.8,0.202,0.111,0.222,4.8,9.7,7.3,26.7,2.2,0.0,23.3,25.1,-0.2,0.0,-0.1,-0.285,-11.3,-4.2,-15.5,-0.1,3
393,"Jones, Carlik",PG,19,-4.0,0.127,0.143,0.286,5.8,11.7,8.8,32.3,2.6,0.0,27.6,25.8,-0.2,0.0,-0.1,-0.338,-13.0,-4.3,-17.3,-0.1,3
394,"Jones, Carlik",PG,4,8.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,-0.03,-3.0,-3.7,-6.7,0.0,0
395,"Jones, Damian",C,1017,18.3,0.701,0.109,0.492,7.9,18.5,13.2,10.2,1.2,4.0,15.4,16.2,2.4,0.9,3.3,0.156,-0.2,0.5,0.3,0.6,2
396,"Jones, Derrick",PF,899,13.0,0.633,0.313,0.359,7.6,13.6,10.6,4.4,1.4,3.2,11.7,12.5,1.4,0.8,2.2,0.119,-1.5,0.5,-0.9,0.2,2
397,"Jones, Herbert",PF,2335,12.3,0.573,0.293,0.283,4.5,9.6,7.0,10.0,2.7,2.5,13.4,13.7,2.1,2.5,4.6,0.096,-2.0,1.5,-0.5,0.9,1
398,"Jones, Jemerrio",SF,15,14.8,0.667,0.0,0.0,14.4,7.1,10.8,0.0,3.2,0.0,0.0,8.6,0.0,0.0,0.1,0.17,-1.1,0.1,-1.0,0.0,2
399,"Jones, Kai",C,63,9.2,0.628,0.143,0.571,5.0,13.7,9.2,8.6,0.8,3.0,25.5,15.9,0.0,0.0,0.0,0.009,-5.2,-1.4,-6.6,-0.1,2
400,"Jones, Mason",SG,51,17.8,0.625,0.267,1.0,2.1,18.9,10.5,10.9,1.9,0.0,4.4,19.0,0.2,0.0,0.2,0.201,-1.2,0.3,-0.9,0.0,2
401,"Jones, Tre",PG,1148,15.0,0.545,0.15,0.268,2.6,11.6,7.1,27.0,1.8,0.5,10.8,15.6,1.9,0.9,2.9,0.121,-0.9,0.4,-0.5,0.4,0
402,"Jones, Tyus",PG,1549,16.5,0.544,0.371,0.12,1.1,11.0,5.9,28.2,2.0,0.1,7.3,16.6,3.4,1.6,5.1,0.158,1.2,0.5,1.7,1.4,1
403,"Jordan, DeAndre",C,622,17.2,0.641,0.0,0.28,14.7,31.4,23.1,4.9,0.9,5.0,18.7,13.9,0.9,1.0,1.9,0.145,-1.5,0.1,-1.4,0.1,2
404,"Jordan, DeAndre",C,408,17.5,0.657,0.0,0.292,13.5,31.8,22.7,4.5,1.2,5.7,17.3,12.8,0.7,0.6,1.3,0.153,-1.5,0.9,-0.6,0.2,2
